result,odds_home,odds_draw,odds_away,home_wins,home_draws,home_losses,home_goals,home_opposition_goals,home_shots,home_shots_on_target,home_opposition_shots,home_opposition_shots_on_target,away_wins,away_draws,away_losses,away_goals,away_opposition_goals,away_shots,away_shots_on_target,away_opposition_shots,away_opposition_shots_on_target
1,5.25,3.75,1.65,3,4,3,10,8,103,27,155,35,4,2,4,14,9,137,44,126,38
2,3.25,3.5,2.1,2,1,7,9,16,144,44,130,56,7,2,1,18,9,131,48,111,34
2,2.25,3.2,3.3,3,2,5,11,12,136,40,146,52,4,2,4,10,9,154,56,108,30
2,15.0,7.0,1.17,0,1,9,6,25,98,25,195,70,7,1,2,19,10,159,47,112,37
1,2.5,3.4,2.7,4,4,2,12,7,149,54,155,37,8,1,1,25,12,173,73,121,39
2,13.0,6.5,1.2,2,3,5,8,16,118,32,139,56,6,3,1,17,6,159,65,103,38
0,2.1,3.2,3.6,1,3,6,12,21,112,39,129,50,3,4,3,12,10,113,33,156,43
1,1.8,3.5,4.75,8,0,2,21,7,183,67,71,22,6,2,2,19,10,186,63,97,33
1,3.5,3.2,2.2,0,2,8,8,21,100,27,170,76,4,3,3,11,10,106,35,108,34
0,6.0,4.2,1.55,1,3,6,2,13,80,29,154,48,7,1,2,26,12,192,65,138,45
1,1.67,3.75,5.5,5,3,2,20,11,156,60,129,45,4,1,5,13,17,127,47,131,44
1,1.4,4.75,8.0,6,1,3,16,14,128,38,144,43,1,4,5,9,15,117,36,158,52
1,3.6,3.5,2.05,3,2,5,11,16,142,50,106,43,4,2,4,13,13,171,47,103,44
1,1.73,3.5,5.0,4,1,5,17,23,104,50,187,72,1,3,6,7,19,80,25,170,60
0,2.88,3.25,2.45,4,1,5,13,16,109,36,148,44,4,3,3,20,13,154,57,153,41
0,1.67,4.0,5.0,6,1,3,18,10,176,61,98,33,5,3,2,18,9,159,60,124,44
1,1.55,4.33,5.75,4,4,2,20,12,147,56,158,41,5,1,4,18,21,108,51,177,69
2,9.0,4.0,1.44,3,3,4,9,12,110,34,104,38,8,0,2,21,7,174,66,79,23
0,1.57,3.8,6.5,4,4,2,13,10,136,51,119,32,3,2,5,11,16,136,48,112,43
0,1.85,3.6,4.33,4,3,3,12,10,126,45,102,42,4,2,4,15,14,114,40,136,38
1,1.25,5.75,13.0,4,2,4,13,12,172,47,100,43,1,2,7,10,20,104,34,166,73
2,5.5,3.75,1.67,1,3,6,8,20,85,26,156,56,6,1,3,14,12,135,42,138,45
2,2.4,3.2,3.1,1,3,6,7,14,122,39,154,57,1,4,5,2,12,80,29,162,48
1,1.25,6.0,12.0,6,2,2,22,12,190,61,135,47,2,4,4,10,15,97,39,152,58
2,2.5,3.2,3.0,3,1,6,13,19,119,44,138,48,6,1,3,13,9,126,45,103,40
1,1.91,3.5,4.2,3,3,4,10,13,110,34,108,41,5,0,5,17,24,101,53,179,71
1,1.14,8.0,19.0,8,0,2,22,8,178,67,82,24,0,3,7,4,18,129,41,150,60
2,4.75,3.75,1.75,3,3,4,14,15,113,40,139,38,5,2,3,15,9,177,61,93,33
1,4.0,3.5,1.95,7,1,2,15,7,134,52,110,39,7,1,2,23,10,191,62,131,47
1,1.75,3.6,5.0,2,4,4,9,13,100,42,154,55,1,2,7,8,21,93,30,146,57
2,5.0,3.75,1.73,1,2,7,9,20,97,31,173,74,4,4,2,20,12,150,54,158,46
2,3.9,3.4,2.0,2,4,4,6,10,76,31,173,52,4,5,1,13,9,152,55,117,34
1,1.7,3.8,5.0,5,4,1,19,9,160,62,129,47,3,4,3,10,10,120,43,108,42
0,2.8,3.2,2.6,7,1,2,14,9,135,45,136,44,5,1,4,15,11,175,51,97,40
1,2.05,3.4,3.75,2,3,5,10,16,145,50,125,47,3,1,6,13,19,121,44,138,51
2,3.8,3.3,2.05,1,4,5,4,13,76,32,191,63,7,2,1,16,10,131,47,147,48
1,1.73,3.6,5.25,5,4,1,21,10,152,51,151,48,4,2,4,10,12,115,32,108,40
2,3.0,3.2,2.5,2,4,4,10,13,91,36,151,54,7,1,2,15,7,133,55,105,37
1,2.38,3.4,3.0,5,0,5,16,23,101,50,174,63,2,3,5,14,17,110,41,135,40
0,3.3,3.4,2.2,1,2,7,8,20,106,34,176,73,3,3,4,11,15,155,51,112,44
1,6.0,3.75,1.62,2,4,4,8,12,114,38,113,43,8,0,2,22,7,169,62,82,24
2,5.5,4.0,1.62,1,2,7,9,21,96,33,137,54,6,3,1,21,9,165,63,134,46
1,1.2,7.5,12.0,6,1,3,21,10,176,59,140,46,0,3,7,3,19,128,39,142,58
1,2.0,3.4,3.9,4,2,4,15,12,174,50,97,39,4,5,1,16,9,163,65,121,38
0,1.25,6.0,12.0,5,2,3,14,10,170,58,95,35,3,1,6,14,19,123,46,137,49
1,1.75,3.75,4.75,4,3,3,12,10,169,54,90,33,4,2,4,17,13,180,56,100,43
1,1.4,4.5,9.0,8,0,2,22,8,172,62,78,27,8,1,1,17,4,140,55,102,30
1,1.29,5.5,11.0,3,5,2,17,13,167,67,129,44,1,1,8,8,21,101,32,144,59
2,2.9,3.4,2.4,6,3,1,19,9,160,58,141,47,7,1,2,24,11,176,63,146,49
1,1.33,5.0,10.0,7,2,1,19,11,137,50,150,49,1,2,7,8,20,104,36,179,74
0,2.38,3.4,3.0,0,3,7,5,19,132,43,133,54,5,0,5,15,24,96,44,187,66
1,2.75,3.25,2.63,3,4,3,12,15,158,54,111,44,6,3,1,23,11,153,50,156,49
1,1.83,3.4,4.75,2,2,6,13,20,116,41,140,50,1,3,6,5,17,86,34,192,64
0,2.5,3.1,3.1,3,2,5,9,13,105,29,116,40,3,4,3,11,11,109,39,114,39
1,2.0,3.2,4.2,2,3,5,14,17,122,42,122,37,2,4,4,9,12,91,35,144,46
1,2.63,3.25,2.8,1,2,7,9,18,102,38,171,71,0,3,7,6,20,132,41,128,53
2,3.0,3.4,2.38,4,4,2,14,13,161,53,114,43,6,3,1,19,9,151,55,131,43
2,1.75,3.6,5.0,8,1,1,18,6,131,53,107,35,3,2,5,13,15,126,46,122,35
0,2.1,3.25,3.8,1,4,5,7,13,87,32,153,52,1,3,6,5,18,91,34,191,66
2,6.0,4.33,1.53,5,1,4,16,21,100,46,178,55,5,2,3,15,10,174,62,96,34
1,1.67,3.75,5.5,3,2,5,15,16,185,58,110,51,3,4,3,11,11,106,34,107,38
2,2.9,3.1,2.6,0,1,9,8,23,101,32,147,62,2,3,5,7,12,107,28,118,38
2,4.33,3.6,1.85,6,2,2,23,13,156,50,150,47,8,0,2,21,9,156,56,83,29
1,1.62,4.0,5.5,4,4,2,17,12,179,71,121,41,3,2,5,15,18,121,45,149,50
1,1.62,4.2,5.25,7,1,2,22,11,163,60,146,48,7,2,1,19,12,132,46,139,49
1,2.6,3.2,2.8,3,3,4,10,12,108,34,108,37,5,3,2,19,13,173,72,125,45
1,2.05,3.25,3.75,1,4,5,5,16,85,32,201,66,4,1,5,14,25,97,46,183,64
1,1.7,3.6,5.0,8,0,2,23,10,158,57,88,29,8,1,1,22,8,156,59,136,43
0,1.95,3.4,3.9,7,1,2,19,13,128,49,133,48,7,1,2,16,8,137,54,103,35
1,2.2,3.25,3.3,3,3,4,9,10,109,29,120,36,4,4,2,14,13,153,56,115,47
2,1.57,3.75,6.0,3,3,4,10,12,104,34,111,37,0,1,9,8,24,112,33,141,58
1,2.0,3.4,3.75,6,3,1,19,10,149,59,132,45,5,3,2,18,12,169,70,116,44
1,1.45,4.2,7.5,5,2,3,18,10,184,68,95,35,5,2,3,21,15,147,43,146,50
2,2.4,3.0,3.2,0,2,8,6,21,126,40,128,53,1,4,5,6,12,101,32,134,47
2,3.4,3.6,2.05,2,2,6,15,20,125,45,152,53,4,1,5,16,15,176,55,112,52
1,1.57,3.8,6.0,4,2,4,16,15,121,46,128,39,2,2,6,10,16,100,39,165,66
1,1.53,3.9,7.0,6,2,2,15,8,141,54,101,35,2,4,4,7,13,86,31,184,57
1,2.15,3.5,3.3,5,1,4,16,13,179,56,104,48,6,3,1,19,11,145,59,130,48
1,2.5,3.4,2.8,3,1,6,12,26,92,39,168,58,2,2,6,12,17,129,44,157,53
0,3.5,3.5,2.1,5,2,3,19,15,165,70,114,46,6,2,2,23,12,192,75,95,36
0,2.2,3.3,3.4,1,0,9,11,26,121,35,132,57,0,2,8,6,22,122,39,131,57
1,1.33,5.5,8.0,7,1,2,20,8,147,53,126,44,3,3,4,9,11,107,30,130,40
0,2.2,3.4,3.3,4,3,3,14,14,151,55,124,50,5,2,3,18,12,120,51,122,38
1,1.83,3.6,4.5,4,2,4,22,19,139,43,154,55,3,2,5,13,16,110,37,122,40
1,2.05,3.3,3.8,2,3,5,8,15,87,31,206,64,1,1,8,11,23,110,34,128,52
1,1.29,5.5,10.0,6,3,1,25,12,180,78,96,35,4,3,3,13,13,143,49,125,46
2,2.75,3.2,2.7,3,3,4,9,11,105,27,139,44,7,1,2,17,9,158,61,87,30
2,3.8,3.6,1.95,3,2,5,12,15,115,36,118,38,7,1,2,20,8,158,56,111,41
1,1.18,7.0,17.0,8,0,2,21,10,139,52,92,28,2,4,4,9,11,113,37,128,44
1,1.29,5.25,12.0,6,2,2,18,13,130,55,132,50,2,2,6,9,16,87,35,165,65
1,1.4,4.75,8.0,6,2,2,15,10,124,46,140,47,3,1,6,14,28,99,43,163,58
0,2.7,3.4,2.6,1,2,7,13,20,119,39,167,62,4,2,4,19,18,134,41,153,56
2,3.75,3.5,2.0,5,3,2,17,10,123,50,121,36,6,1,3,18,11,173,58,103,46
2,3.0,3.0,2.6,2,2,6,8,15,81,35,165,61,2,3,5,8,13,111,35,115,40
1,1.44,4.33,8.0,7,1,2,19,10,175,58,104,41,3,2,5,10,15,99,27,149,48
1,2.8,3.4,2.5,3,1,6,11,24,96,39,176,54,2,2,6,9,16,117,37,121,38
1,4.75,3.4,1.83,4,3,3,17,15,164,67,113,49,8,0,2,22,9,136,51,91,26
1,2.0,3.4,3.9,7,1,2,17,11,138,54,118,47,7,1,2,19,9,165,60,87,28
1,1.14,8.0,19.0,6,3,1,25,12,190,79,93,33,0,2,8,6,22,123,34,114,50
0,1.75,3.5,5.25,3,3,4,12,14,138,44,138,50,3,2,5,9,15,85,30,206,66
1,1.73,3.6,5.25,1,2,7,12,19,118,38,177,59,1,1,8,10,20,116,35,116,47
2,4.2,3.5,1.91,4,3,3,15,11,126,49,114,37,7,1,2,17,7,156,52,114,42
0,2.38,3.3,3.1,4,2,4,17,16,142,38,146,52,6,2,2,13,9,137,45,139,43
2,3.4,3.25,2.25,3,1,6,10,17,94,28,172,58,5,2,3,18,15,155,62,120,51
2,4.0,3.3,2.0,5,3,2,14,11,152,51,134,47,6,3,1,26,13,178,79,94,33
1,1.67,3.75,5.5,6,1,3,19,11,161,60,103,33,3,4,3,11,10,146,43,139,45
1,2.9,3.3,2.5,3,2,5,8,12,111,38,124,43,4,3,3,18,16,152,43,147,54
1,2.6,3.2,2.8,3,3,4,9,13,92,30,187,58,3,3,4,12,11,125,47,116,39
0,1.57,4.0,6.0,2,2,6,10,17,119,39,125,41,2,2,6,7,14,86,37,166,60
1,1.5,4.2,7.0,8,0,2,23,10,125,52,100,30,7,1,2,15,11,140,47,113,45
2,6.5,4.0,1.55,1,1,8,10,21,119,36,119,47,7,1,2,20,10,184,66,102,43
2,2.9,3.3,2.5,0,2,8,6,22,115,33,128,56,2,2,6,15,17,116,42,175,57
1,1.25,6.5,11.0,7,1,2,15,6,153,51,108,44,4,1,5,14,21,101,46,169,46
1,1.2,7.0,13.0,8,1,1,21,9,186,69,99,40,0,2,8,7,24,129,38,131,58
2,1.5,4.0,7.5,6,1,3,13,12,137,43,106,42,3,1,6,10,18,95,31,173,57
0,2.45,3.25,3.0,3,1,6,12,21,101,42,175,49,4,1,5,9,11,112,39,123,42
1,2.38,3.1,3.25,2,2,6,8,15,96,41,150,53,4,2,4,10,13,89,28,173,55
0,1.62,4.0,5.5,5,2,3,20,15,153,63,132,55,2,2,6,11,18,113,39,129,44
0,1.13,9.0,21.0,7,3,0,27,12,175,82,97,34,1,1,8,9,20,113,33,127,49
1,4.75,3.8,1.75,2,4,4,10,11,150,43,138,48,8,0,2,16,6,148,52,108,41
2,6.5,4.33,1.5,3,2,5,17,16,118,42,180,56,8,0,2,21,9,119,47,103,29
0,2.4,3.25,3.1,4,2,4,16,16,148,42,140,54,6,1,3,17,11,159,57,106,34
1,3.2,3.3,2.3,3,2,5,10,10,118,44,108,37,5,3,2,15,10,152,52,135,49
2,4.5,3.6,1.83,0,2,8,7,26,125,36,130,56,5,2,3,22,17,155,66,122,52
2,7.5,4.5,1.44,4,2,4,10,11,115,39,130,43,7,3,0,27,12,176,84,93,33
1,1.44,4.33,8.0,5,2,3,15,12,161,57,103,35,3,2,5,12,17,110,41,160,42
0,2.38,3.2,3.2,4,1,5,10,16,93,31,184,59,4,1,5,11,10,120,46,104,38
0,3.6,3.3,2.15,3,2,5,7,17,85,25,165,55,3,3,4,12,16,137,37,147,55
2,2.05,3.4,3.75,2,3,5,13,18,108,39,135,48,3,2,5,17,15,110,42,179,53
1,1.57,4.0,6.5,8,0,2,21,8,123,49,98,30,8,1,1,21,9,178,67,105,44
2,1.67,4.0,5.0,4,3,3,15,12,146,48,133,48,3,3,4,12,12,151,44,134,53
1,2.3,3.25,3.3,1,2,7,9,19,101,28,134,53,2,2,6,10,16,101,41,139,53
2,6.0,3.9,1.57,0,2,8,8,24,107,32,143,54,6,0,4,12,12,158,48,95,36
1,1.62,4.0,5.5,7,0,3,15,9,142,54,113,43,5,2,3,20,18,153,57,113,49
2,3.4,3.25,2.25,4,2,4,11,15,119,41,122,44,3,3,4,13,12,154,48,125,44
2,13.0,6.0,1.22,2,2,6,10,14,106,42,126,48,8,0,2,20,7,120,49,101,30
1,1.29,5.75,10.0,7,3,0,32,12,180,89,103,37,1,3,6,10,18,111,37,130,49
1,1.67,3.8,5.25,5,2,3,18,18,154,53,114,48,4,2,4,10,8,125,44,100,34
2,10.0,5.0,1.33,3,2,5,12,18,103,39,161,45,8,0,2,19,7,123,55,97,29
2,8.5,5.0,1.36,2,2,6,10,14,96,39,127,55,8,0,2,18,7,156,57,105,39
1,1.33,5.0,10.0,8,0,2,19,8,169,63,109,46,3,3,4,8,14,82,21,150,46
2,5.0,3.6,1.75,2,2,6,9,16,105,28,135,50,5,2,3,15,11,153,56,98,30
1,1.91,3.5,4.2,3,3,4,10,10,136,39,143,54,3,2,5,8,15,131,42,119,44
2,1.91,3.4,4.33,4,2,4,16,12,106,40,172,49,3,2,5,9,16,87,29,185,58
1,1.36,5.0,8.5,2,4,4,11,17,130,37,142,52,0,2,8,10,27,112,35,146,59
0,1.7,3.8,5.0,6,0,4,15,13,159,54,97,39,4,2,4,12,10,149,48,124,43
1,1.14,8.0,21.0,9,0,1,20,4,124,56,99,26,2,2,6,10,18,101,29,138,49
1,1.25,5.5,15.0,5,2,3,16,12,160,59,102,33,2,1,7,9,15,100,40,127,52
2,5.5,3.75,1.67,3,3,4,7,12,73,20,153,48,5,1,4,15,14,164,58,89,39
2,4.75,3.5,1.8,3,2,5,9,16,132,42,123,47,8,0,2,17,6,166,62,103,43
2,8.5,4.2,1.44,4,2,4,11,15,96,33,182,59,8,2,0,33,11,180,91,105,39
1,2.15,3.3,3.5,3,3,4,9,10,142,46,132,49,5,2,3,19,17,149,52,116,50
1,3.5,3.4,2.1,0,2,8,11,29,106,33,151,61,1,2,7,10,20,108,40,143,55
1,1.44,4.5,7.5,8,0,2,17,5,157,53,104,36,2,4,4,14,19,133,42,140,54
0,1.67,3.75,5.5,4,2,4,12,10,139,38,144,53,2,2,6,10,19,110,39,154,43
2,2.1,3.3,3.7,4,2,4,9,9,114,43,107,37,4,1,5,16,14,115,44,171,50
1,1.14,8.5,19.0,9,0,1,21,4,126,56,100,27,3,3,4,8,11,65,19,162,50
2,1.57,4.0,6.0,8,2,0,33,12,178,86,100,36,6,2,2,16,9,167,60,95,28
1,1.83,3.6,4.5,4,1,5,12,18,102,34,190,65,1,1,8,15,28,95,37,158,61
2,2.5,3.3,2.88,2,1,7,8,14,96,37,129,51,2,2,6,10,19,114,41,148,43
0,2.0,3.3,4.2,1,2,7,10,23,111,38,138,58,3,2,5,9,16,133,42,120,43
2,2.5,3.4,2.8,9,0,1,18,3,164,61,92,33,8,0,2,19,6,170,56,105,38
1,1.44,4.5,7.5,6,1,3,17,13,174,64,88,37,3,2,5,9,11,105,39,114,42
0,3.2,3.1,2.4,2,2,6,10,20,102,30,133,49,3,3,4,11,11,139,38,140,54
2,2.88,3.3,2.55,4,1,5,15,15,117,44,167,52,3,3,4,9,10,136,46,141,51
0,1.85,3.75,4.2,4,2,4,18,18,153,53,106,49,2,4,4,15,21,131,43,147,59
1,1.57,4.0,6.25,4,3,3,10,9,141,48,139,52,4,1,5,12,18,113,39,188,65
2,2.05,3.5,3.6,8,0,2,21,7,168,57,110,37,7,2,1,28,14,175,83,102,38
1,1.67,4.2,4.75,3,4,3,11,10,140,36,146,53,1,1,8,14,28,102,37,170,65
0,1.91,3.6,4.0,7,2,1,17,6,157,56,109,33,4,3,3,20,19,163,57,110,50
2,4.33,3.75,1.8,3,2,5,10,17,124,43,137,48,6,1,3,16,12,172,59,91,35
2,6.0,4.0,1.57,3,2,5,12,15,115,40,144,33,8,0,2,17,6,164,61,94,34
0,3.4,3.25,2.25,1,1,8,7,15,107,34,130,50,4,1,5,14,14,113,44,166,52
2,2.63,3.0,3.0,3,2,5,8,13,68,19,164,53,0,3,7,10,24,122,40,142,59
1,1.5,4.2,7.0,2,5,3,16,20,135,46,149,58,2,3,5,11,19,103,33,135,49
0,7.5,4.0,1.5,2,2,6,6,11,112,39,104,35,9,0,1,20,3,133,54,97,26
1,1.4,4.5,9.0,8,1,1,20,4,135,51,97,29,5,2,3,13,10,152,51,134,51
2,2.63,3.2,2.8,1,3,6,9,20,116,38,136,57,4,4,2,13,9,138,37,144,52
1,2.05,3.25,4.0,3,1,6,11,20,109,37,189,65,2,2,6,6,15,68,19,163,55
1,1.44,4.75,7.0,4,4,2,19,16,159,53,115,49,3,2,5,13,18,113,42,159,41
1,1.85,3.6,4.5,8,0,2,21,7,166,65,90,34,7,2,1,17,6,159,56,107,32
1,1.14,8.0,21.0,7,2,1,25,12,167,77,114,37,1,2,7,7,13,114,31,125,43
2,8.0,4.75,1.4,1,3,6,8,19,97,32,146,49,8,0,2,22,8,180,59,116,35
2,2.9,3.5,2.4,1,1,8,15,28,106,40,171,64,1,3,6,5,12,108,36,104,34
2,1.91,3.5,4.2,4,2,4,14,13,111,41,162,47,2,2,6,7,19,115,38,143,53
1,1.57,4.2,5.75,6,1,3,15,11,174,60,87,32,3,5,2,16,16,150,47,135,51
1,1.7,3.8,5.0,4,2,4,13,12,129,49,151,61,1,3,6,9,20,108,37,139,56
0,3.7,3.75,1.95,2,5,3,16,19,146,44,143,52,8,0,2,25,8,167,67,90,33
1,1.25,6.0,12.0,6,2,2,16,12,139,49,116,39,1,0,9,15,30,107,41,176,68
1,2.3,3.1,3.4,3,2,5,8,16,119,37,144,54,4,1,5,14,17,116,44,176,60
0,6.0,4.2,1.55,2,2,6,9,16,107,37,173,46,7,1,2,18,9,187,61,82,28
2,5.5,3.75,1.67,1,2,7,7,15,118,32,118,44,5,3,2,17,13,170,57,118,46
2,11.0,5.5,1.29,2,2,6,5,17,77,22,146,54,8,1,1,25,9,173,75,105,34
1,1.22,6.0,15.0,8,0,2,22,7,170,55,119,36,4,2,4,11,10,112,42,155,38
2,7.0,4.0,1.53,5,3,2,14,9,137,38,140,52,8,1,1,19,5,147,58,96,29
1,1.62,3.8,6.0,2,2,6,8,13,107,39,102,34,1,2,7,7,21,101,33,150,52
1,1.17,7.5,17.0,8,0,2,24,8,176,60,118,36,1,2,7,6,20,81,24,144,56
2,4.5,3.75,1.8,4,1,5,12,13,114,44,153,45,6,2,2,17,9,179,60,84,28
2,1.85,3.5,4.5,4,1,5,14,17,120,46,176,58,1,2,7,7,15,112,27,131,47
1,1.5,4.2,7.0,5,3,2,16,12,180,61,118,43,3,2,5,11,17,123,35,138,52
2,3.8,3.4,2.05,1,3,6,9,20,106,35,143,58,6,2,2,15,11,139,49,115,38
0,2.38,3.3,3.1,8,1,1,26,10,161,72,106,36,9,1,0,19,3,145,59,89,28
2,2.25,3.4,3.25,1,2,7,8,24,94,31,157,60,2,3,5,9,15,104,37,158,46
0,6.0,4.33,1.53,1,0,9,14,30,105,40,171,65,5,1,4,12,10,126,46,142,56
0,1.85,3.75,4.2,2,5,3,18,21,139,48,155,54,3,2,5,11,12,108,46,99,32
2,1.33,5.5,9.0,7,1,2,25,9,177,67,95,35,5,3,2,13,8,138,41,126,48
0,1.45,4.5,7.0,7,2,1,19,9,152,59,102,37,3,1,6,9,14,109,40,151,46
0,1.83,3.75,4.2,1,1,8,6,22,79,25,148,59,1,1,8,14,28,94,38,181,65
1,1.25,6.0,12.0,8,2,0,18,4,142,58,95,30,4,1,5,14,16,131,46,161,51
2,7.0,4.75,1.44,2,2,6,9,18,119,31,147,56,8,0,2,25,8,183,61,120,34
2,3.0,3.5,2.3,2,3,5,8,15,102,34,160,47,2,5,3,18,21,144,48,140,49
1,10.0,5.0,1.33,2,1,7,7,14,114,28,137,47,6,1,3,23,10,164,58,101,34
2,2.7,3.6,2.5,6,2,2,17,9,170,59,84,28,7,2,1,24,10,155,66,102,35
1,1.25,6.0,12.0,5,2,3,12,9,139,47,141,54,1,2,7,8,23,94,33,160,62
0,3.0,3.5,2.3,6,2,2,15,9,133,42,130,51,5,3,2,14,12,188,61,106,38
1,1.8,3.7,4.5,3,3,4,13,13,106,44,108,35,1,3,6,8,21,102,35,146,59
1,2.2,3.3,3.3,2,3,5,10,17,104,36,155,46,4,1,5,14,15,124,43,168,51
2,1.33,5.0,9.0,5,3,2,13,11,185,57,109,39,0,2,8,6,23,88,28,153,61
0,5.0,3.75,1.67,1,2,7,6,22,105,34,141,56,6,2,2,17,10,176,62,89,33
0,2.0,3.4,3.75,5,1,4,23,12,165,56,107,41,6,2,2,15,7,141,52,137,51
1,1.22,6.0,13.0,7,2,1,25,9,158,68,106,36,4,3,3,16,12,106,45,116,37
0,2.55,3.2,2.8,1,2,7,8,26,96,35,158,66,2,1,7,8,20,124,33,139,55
2,9.0,5.75,1.29,1,2,7,15,26,98,38,178,62,8,2,0,18,4,145,59,98,30
0,1.5,4.33,6.0,8,0,2,27,8,176,60,125,38,6,3,1,19,10,157,60,93,36
1,2.1,3.5,3.3,2,2,6,7,14,97,37,150,48,6,3,1,17,10,130,43,136,49
0,1.53,4.0,6.0,3,5,2,21,21,148,51,141,46,2,1,7,5,14,112,28,149,48
1,1.36,5.0,8.5,6,3,1,19,10,146,53,102,37,2,2,6,7,13,114,30,141,48
1,2.7,3.4,2.63,4,3,3,12,12,181,60,116,41,4,2,4,22,14,158,53,111,43
2,3.0,3.5,2.25,3,1,6,13,19,133,43,163,54,3,5,2,21,21,160,55,132,39
1,1.18,7.0,17.0,8,2,0,19,4,145,60,92,30,1,2,7,5,21,111,37,140,54
1,1.14,8.0,21.0,6,3,1,19,11,169,60,95,37,1,2,7,7,25,109,35,146,60
2,1.36,4.75,9.5,6,3,1,17,8,135,52,140,52,1,2,7,7,20,94,30,157,61
2,1.91,3.5,4.2,5,3,2,15,10,125,39,128,42,2,2,6,6,14,111,28,161,52
0,9.5,4.75,1.36,3,2,5,9,13,98,37,149,46,8,1,1,27,8,158,64,110,36
1,1.85,3.5,4.5,3,3,4,14,14,101,42,123,38,3,2,5,13,16,108,41,163,46
2,11.0,6.5,1.22,1,2,7,14,26,100,37,170,65,8,1,1,26,6,181,55,113,32
0,3.75,3.4,2.05,6,3,1,20,12,138,51,109,43,8,2,0,21,4,146,53,98,30
0,1.62,4.2,5.25,4,4,2,23,21,173,56,135,40,4,3,3,15,12,128,41,122,42
1,2.38,3.3,3.0,2,2,6,9,15,105,31,141,47,4,2,4,16,15,107,46,129,41
1,1.62,4.2,5.25,3,2,5,14,16,116,44,168,46,1,2,7,13,24,102,35,176,61
0,4.0,3.5,1.95,3,2,5,8,13,120,32,154,46,5,3,2,17,10,158,60,131,54
2,2.1,3.4,3.6,2,1,7,8,20,95,35,176,69,2,3,5,10,15,99,38,154,48
2,1.67,3.75,5.5,1,2,7,5,24,107,35,151,55,3,0,7,14,22,140,46,173,58
2,3.1,3.4,2.3,4,2,4,26,18,156,57,110,46,7,2,1,22,9,164,61,101,33
1,8.0,4.75,1.4,0,2,8,8,31,104,33,154,66,5,3,2,17,12,181,67,103,39
2,1.85,3.75,4.2,8,1,1,26,7,181,53,116,34,6,3,1,19,11,169,57,88,33
0,1.5,4.33,7.0,7,3,0,21,6,149,58,97,34,3,5,2,19,19,179,52,134,39
1,1.13,9.0,21.0,7,2,1,21,9,160,57,109,33,4,2,4,15,14,117,45,169,51
0,1.67,4.0,5.0,3,0,7,13,22,129,41,175,54,1,2,7,9,28,101,30,146,64
1,1.7,3.8,5.0,2,1,7,9,21,107,41,168,67,3,2,5,12,12,106,35,129,44
1,4.75,3.8,1.75,1,2,7,6,24,116,33,139,49,3,2,5,24,19,151,52,120,47
1,1.22,6.5,13.0,7,2,1,21,11,160,54,91,35,3,4,3,13,12,117,40,137,45
2,3.25,3.8,2.1,5,3,2,17,10,162,63,119,47,7,1,2,25,10,178,56,117,37
2,5.0,4.4,1.6,1,2,7,10,20,108,38,172,56,3,3,4,9,12,118,31,152,50
0,3.1,3.6,2.2,3,3,4,12,13,97,39,153,50,4,3,3,14,14,180,64,104,37
0,4.5,3.7,1.8,4,2,4,16,16,104,44,126,41,5,4,1,19,13,130,53,112,46
0,2.05,3.5,3.6,4,5,1,19,14,125,54,119,49,4,3,3,16,13,169,61,125,50
1,1.95,3.8,3.6,4,4,2,15,14,175,63,110,41,7,2,1,26,13,158,57,93,40
1,1.5,4.2,6.5,3,2,5,13,14,104,37,133,47,0,2,8,5,21,110,34,172,57
1,2.9,3.7,2.3,4,1,5,15,16,115,44,184,58,3,1,6,11,20,121,47,153,62
1,1.8,3.5,4.75,4,3,3,10,11,126,32,148,49,4,3,3,16,15,106,44,121,39
2,1.44,4.75,6.75,2,2,6,23,20,146,51,122,51,2,4,4,12,14,95,41,156,51
1,5.0,4.0,1.67,1,3,6,9,25,108,32,137,59,2,2,6,7,19,113,36,142,47
1,2.5,3.4,2.88,7,1,2,25,10,182,59,118,35,6,4,0,18,6,157,56,98,33
0,1.8,3.8,4.33,3,3,4,15,18,112,45,146,52,3,1,6,13,20,121,40,173,53
2,6.0,4.5,1.5,3,6,1,19,16,176,50,136,37,7,2,1,21,9,171,60,104,33
2,13.0,6.5,1.22,2,2,6,12,21,108,33,172,53,7,1,2,25,10,184,61,121,37
1,1.25,6.5,10.0,8,2,0,26,7,166,58,106,29,5,3,2,16,14,174,65,111,41
2,2.3,3.4,3.1,3,1,6,13,21,127,49,144,62,3,6,1,18,15,131,56,112,45
1,2.05,3.3,3.8,2,1,7,6,19,106,33,139,46,3,5,2,17,19,173,46,132,36
1,1.17,7.5,17.0,5,4,1,17,9,149,55,106,39,5,3,2,10,9,118,38,154,51
2,2.0,3.5,3.75,6,2,2,27,16,164,60,98,46,2,2,6,23,19,156,55,122,50
1,1.36,5.0,8.5,3,4,3,16,14,169,59,127,52,4,1,5,15,14,106,40,128,45
1,1.8,3.8,4.33,3,4,3,14,14,95,40,166,52,4,1,5,16,17,123,48,177,60
0,2.1,3.5,3.5,4,3,3,16,15,106,45,124,44,3,3,4,15,18,113,45,137,47
1,2.3,3.5,3.0,0,2,8,6,22,112,35,167,56,2,2,6,9,24,102,29,139,59
1,1.29,6.0,9.5,4,5,1,19,15,128,57,111,46,2,2,6,14,23,110,34,169,58
